parameter,value,finalizer,interaction,sender_feedback_format,artifact_format,unconditional_coverage,timely_safe_world_coverage,selective_risk,false_safe_rate,harmful_acceptance_probability,expected_evidence_payload_bytes,expected_evidence_payload_kib,mean_safe_world_evidence_traffic_bytes,mean_safe_world_evidence_traffic_kib,p95_action_ready_latency_ms,local_reuse_probability,deadline_caused_abstention_probability,evidence_insufficient_abstention_probability,expired_evidence_abstention_probability,transport_abstention_probability,safe_world_reject_probability,safe_world_abstention_probability,finalization_failure_probability,unconstrained_safe_accept_probability,logical_message_count
evidence_availability,0.85,sender,feedback,reference_manifest,reference_manifest,0.4949480893168573,0.6061536883394036,0.00800811609841838,0.020861061904946084,0.003963601761939743,8369.962247250529,8.173791257080595,8827.154728307312,8.62026828936261,11.90112,0.13275705508491364,0.0,0.09314869702604754,0.0,0.00612276452868085,0.2945748501058668,0.09927146155472835,0.0,0.6061536883394036,2
evidence_availability,0.85,receiver,one_way,reference_manifest,reference_manifest,0.4951861509575225,0.6065406626430846,0.007852025362795364,0.020464285350649963,0.00388821421662348,9478.656000000017,9.256500000000017,9478.655999999975,9.256499999999976,11.40112,0.5981752582530627,0.0,0.09314869702604751,0.0,0.005735790224999998,0.29457485010586676,0.0988844872510475,0.0,0.6065406626430846,1
evidence_availability,0.85,receiver,feedback,reference_manifest,reference_manifest,0.4951861509575225,0.6065406626430846,0.007852025362795364,0.020464285350649963,0.00388821421662348,3459.877330694403,3.378786455756253,2800.285147756798,2.734653464606248,11.8192,0.5981752582530627,0.0,0.09314869702604751,0.0,0.005735790224999998,0.29457485010586676,0.0988844872510475,0.0,0.6065406626430846,2
evidence_availability,0.9,sender,one_way,reference_manifest,reference_manifest,0.5284675285560001,0.6366131739000039,0.024241522903033896,0.06742556682631531,0.012810857696999996,10036.224000000031,9.80100000000003,10036.224000000064,9.801000000000062,11.40112,0.0,0.0,0.18669520000000106,0.0,0.0064304361000000485,0.17026119000000103,0.19312563610000125,0.0,0.6366131739000039,1
evidence_availability,0.9,sender,feedback,reference_manifest,reference_manifest,0.5115928239419154,0.6274138710312969,0.006621649577619159,0.01782941266614713,0.003387588406567977,8654.465501386492,8.451626466197746,9130.639697910585,8.916640329990805,11.90112,0.10094520341855498,0.0,0.056490171887713596,0.0,0.006337513848800988,0.3097584432321961,0.06282768573651457,0.0,0.6274138710312969,2
evidence_availability,0.9,receiver,one_way,reference_manifest,reference_manifest,0.511422372380157,0.6273209487800978,0.006437739227085344,0.017328441412004014,0.0032924038682807847,10036.224000000031,9.80100000000003,10036.224000000064,9.801000000000062,11.40112,0.6228022286834323,0.0,0.056490171887713575,0.0,0.006430436100000047,0.3097584432321959,0.06292060798771361,0.0,0.6273209487800978,1
evidence_availability,0.9,receiver,feedback,reference_manifest,reference_manifest,0.511422372380157,0.6273209487800978,0.006437739227085344,0.017328441412004014,0.0032924038682807847,3394.125253094383,3.3145754424749834,2666.224020556808,2.6037343950750076,11.8192,0.6228022286834323,0.0,0.056490171887713575,0.0,0.006430436100000047,0.3097584432321959,0.06292060798771361,0.0,0.6273209487800978,2
evidence_availability,0.93,sender,one_way,reference_manifest,reference_manifest,0.5642858832692401,0.679761400131,0.024241522903033906,0.07199552191121036,0.013679149163130002,10370.764800000043,10.127700000000042,10370.764800000008,10.127700000000008,11.40112,0.0,0.0,0.13770920799999997,0.0,0.006866276769000007,0.17566311509999974,0.14457548476900015,0.0,0.679761400131,1
evidence_availability,0.93,sender,feedback,reference_manifest,reference_manifest,0.5194387746608697,0.6376055957465911,0.005733576797525896,0.0156749584533202,0.002978242106130845,8801.579136416405,8.595292125406646,9286.160875099818,9.068516479589666,11.90112,0.07817421959379489,0.0,0.037193676771818965,0.0,0.006440460563096886,0.31876026691849296,0.04363413733491577,0.0,0.6376055957465911,2
evidence_availability,0.93,receiver,one_way,reference_manifest,reference_manifest,0.5189857735638154,0.6371797795406879,0.005530309850594019,0.015106063872937465,0.002870152135858125,10370.764800000043,10.127700000000042,10370.764800000008,10.127700000000008,11.40112,0.6345688835540738,0.0,0.037193676771818986,0.0,0.006866276769000007,0.3187602669184927,0.04405995354081888,0.0,0.6371797795406879,1
evidence_availability,0.93,receiver,feedback,reference_manifest,reference_manifest,0.5189857735638154,0.6371797795406879,0.005530309850594019,0.015106063872937465,0.002870152135858125,3340.3127119464802,3.2620241327602346,2569.8522091461064,2.5096212979942445,11.8192,0.6345688835540738,0.0,0.037193676771818986,0.0,0.006866276769000007,0.3187602669184927,0.04405995354081888,0.0,0.6371797795406879,2
evidence_availability,0.96,sender,one_way,reference_manifest,reference_manifest,0.6012786102681602,0.7243243223039965,0.024241522903033892,0.0767153115890529,0.014575909201919994,10705.305600000045,10.454400000000044,10705.305599999978,10.454399999999978,11.40112,0.0,0.0,0.08731187199999978,0.0,0.007316407295999968,0.1810473983999989,0.09462827929599969,0.0,0.7243243223039965,1
evidence_availability,0.96,sender,feedback,reference_manifest,reference_manifest,0.5256314964311988,0.645813315605546,0.0047993904623900695,0.01327742521423013,0.0025227107907037152,8929.986187545795,8.720689636275191,9420.520545533273,9.199727095247336,11.90112,0.052598835092639504,0.0,0.01998195112816376,0.0,0.00652336682429845,0.3276813664419872,0.026505317952462224,0.0,0.645813315605546,2
evidence_availability,0.96,receiver,one_way,reference_manifest,reference_manifest,0.5248673841702194,0.6450202751338445,0.0045744151460245545,0.01263663848317131,0.00240096131180254,10705.305600000045,10.454400000000044,10705.305599999978,10.454399999999978,11.40112,0.6438786748127044,0.0,0.019981951128163762,0.0,0.007316407295999968,0.3276813664419875,0.027298358424163744,0.0,0.6450202751338445,1
evidence_availability,0.96,receiver,feedback,reference_manifest,reference_manifest,0.5248673841702194,0.6450202751338445,0.0045744151460245545,0.01263663848317131,0.00240096131180254,3275.729199857667,3.198954296736003,2461.529046417386,2.4038369593919784,11.8192,0.6438786748127044,0.0,0.019981951128163762,0.0,0.007316407295999968,0.3276813664419875,0.027298358424163744,0.0,0.6450202751338445,2
evidence_availability,0.99,sender,one_way,reference_manifest,reference_manifest,0.6394457095527598,0.7703019404190012,0.024241522903033916,0.08158493585984242,0.01550113781337,11039.84639999998,10.78109999999998,11039.846400000008,10.781100000000007,11.40112,0.0,0.0,0.03550319200000018,0.0,0.007780827681000024,0.1864140398999997,0.043284019681000194,0.0,0.7703019404190012,1
evidence_availability,0.99,sender,feedback,reference_manifest,reference_manifest,0.5301420216284254,0.6519991256478643,0.0038154490139135017,0.01064594659819102,0.002022729853656286,9038.867109560051,8.827018661679737,9532.72112360204,9.309297972267617,11.90112,0.02419677322204406,0.0,0.004892854480132484,0.0,0.006585849754018842,0.3365221701179855,0.011478704234151342,0.0,0.6519991256478643,2
evidence_availability,0.99,receiver,one_way,reference_manifest,reference_manifest,0.5290379439726236,0.6508041477208827,0.0035660661776791354,0.00992939115110363,0.0018865843187096825,11039.84639999998,10.78109999999998,11039.846400000008,10.781100000000007,11.40112,0.6505702604612746,0.0,0.004892854480132484,0.0,0.007780827681000023,0.3365221701179855,0.012673682161132521,0.0,0.6508041477208827,1
evidence_availability,0.99,receiver,feedback,reference_manifest,reference_manifest,0.5290379439726236,0.6508041477208827,0.0035660661776791354,0.00992939115110363,0.0018865843187096825,3200.374716827907,3.125365934402253,2341.2545323707045,2.286381379268266,11.0,0.6505702604612746,0.0,0.004892854480132484,0.0,0.007780827681000023,0.3365221701179855,0.012673682161132521,0.0,0.6508041477208827,2
evidence_availability,1.0,sender,one_way,reference_manifest,reference_manifest,0.6524290476000002,0.785942189999999,0.024241522903033903,0.08324144052631591,0.0158158737,11151.359999999991,10.889999999999992,11151.359999999991,10.889999999999992,11.40112,0.0,0.0,0.01791999999999999,0.0,0.007938809999999998,0.18819899999999962,0.02585881,0.0,0.785942189999999,1
evidence_availability,1.0,sender,feedback,reference_manifest,reference_manifest,0.5312679297494484,0.6536066508843194,0.0034757274620729854,0.009718644911309589,0.0018465425331488192,9070.681342399392,8.858087248436906,9565.026154574838,9.34084585407699,11.90112,0.01409885975797199,0.0,0.0003399266980000003,0.0,0.006602087382669897,0.33945133503500924,0.006942014080669899,0.0,0.6536066508843194,2
evidence_availability,1.0,receiver,one_way,reference_manifest,reference_manifest,0.5300440800741901,0.6522699282669892,0.0032175402802147894,0.008975990410147907,0.0017054381779280999,11151.359999999991,10.889999999999992,11151.359999999991,10.889999999999992,11.40112,0.6521913340479891,0.0,0.00033992669800000014,0.0,0.007938809999999998,0.33945133503500924,0.008278736698000002,0.0,0.6522699282669892,1
evidence_availability,1.0,receiver,feedback,reference_manifest,reference_manifest,0.5300440800741901,0.6522699282669892,0.0032175402802147894,0.008975990410147907,0.0017054381779280999,3172.8630067199947,3.098499029999995,2298.5071718399963,2.2446359099999964,11.0,0.6521913340479891,0.0,0.00033992669800000014,0.0,0.007938809999999998,0.33945133503500924,0.008278736698000002,0.0,0.6522699282669892,2
evidence_relation_error,0.0,sender,one_way,reference_manifest,reference_manifest,0.6366131739,0.785942190000001,0.0,0.0,0.0,10036.223999999998,9.800999999999998,10036.22400000001,9.801000000000009,11.40112,0.0,0.0,0.20611900000000064,0.0,0.007938810000000017,0.0,0.21405781000000063,0.0,0.785942190000001,1
evidence_relation_error,0.0,sender,feedback,reference_manifest,reference_manifest,0.7472833333998277,0.9225720165429981,0.0,0.0,0.0,9612.003116965718,9.386721793911834,10533.680306772494,10.286797174582514,11.90112,0.136629826542997,0.0,0.06810907419899313,0.0,0.00931890925801009,0.0,0.07742798345700323,0.0,0.9225720165429981,2
evidence_relation_error,0.0,receiver,one_way,reference_manifest,reference_manifest,0.7484012137988159,0.9239521158010083,0.0,0.0,0.0,10036.223999999998,9.800999999999998,10036.22400000001,9.801000000000009,11.40112,0.9183734490150013,0.0,0.06810907419899313,0.0,0.007938810000000017,0.0,0.07604788419899315,0.0,0.9239521158010083,1
evidence_relation_error,0.0,receiver,feedback,reference_manifest,reference_manifest,0.7484012137988159,0.9239521158010083,0.0,0.0,0.0,1847.335133952001,1.8040382167500009,937.4585932800017,0.9154869075000016,11.8192,0.9183734490150013,0.0,0.06810907419899313,0.0,0.007938810000000017,0.0,0.07604788419899315,0.0,0.9239521158010083,2
evidence_relation_error,0.02,sender,one_way,reference_manifest,reference_manifest,0.61417924002864,0.7548188792760032,0.004519768227513766,0.014610251658315676,0.002775947815079998,10036.224000000033,9.801000000000032,10036.224000000037,9.801000000000036,11.40112,0.0,0.0,0.20223424000000073,0.0,0.007624433124000042,0.035322447600000084,0.20985867312400072,0.0,0.7548188792760032,1
evidence_relation_error,0.02,sender,feedback,reference_manifest,reference_manifest,0.6944287383746476,0.8566101679324679,0.0008273020939429151,0.0030236965755340984,0.0005745023493514827,9372.740669298246,9.153067059861568,10192.275176777295,9.953393727321577,11.90112,0.12891315014758492,0.0,0.0656975804750222,0.0,0.008652627958913828,0.06903962363360051,0.07435020843393601,0.0,0.8566101679324679,2
evidence_relation_error,0.02,receiver,one_way,reference_manifest,reference_manifest,0.6952393393680415,0.8576383627673816,0.0007943531028715006,0.002906660665607011,0.000552265526465336,10036.224000000033,9.801000000000032,10036.224000000037,9.801000000000036,11.40112,0.8522806111861007,0.0,0.06569758047502218,0.0,0.007624433124000042,0.0690396236336005,0.07332201359902221,0.0,0.8576383627673816,1
evidence_relation_error,0.02,receiver,feedback,reference_manifest,reference_manifest,0.6952393393680415,0.8576383627673816,0.0007943531028715006,0.002906660665607011,0.000552265526465336,2171.2511824312182,2.1203624828429866,1297.7697033861161,1.267353225963004,11.8192,0.8522806111861007,0.0,0.06569758047502218,0.0,0.007624433124000042,0.0690396236336005,0.07332201359902221,0.0,0.8576383627673816,2
evidence_relation_error,0.05,sender,one_way,reference_manifest,reference_manifest,0.5812828437240001,0.7093128264749988,0.011594104921579225,0.03547081199605251,0.006739454279249997,10036.224000000013,9.801000000000013,10036.224,9.801,11.40112,0.0,0.0,0.1964070999999997,0.0,0.007164776024999997,0.0871152974999997,0.20357187602499974,0.0,0.7093128264749988,1
evidence_relation_error,0.05,sender,feedback,reference_manifest,reference_manifest,0.6206883207830041,0.764369915235612,0.0024951161320444105,0.008150997063985393,0.0015486894421572295,9060.650002419081,8.848291017987384,9739.450895068736,9.511182514715562,11.90112,0.11789065742829585,0.0,0.062162571071923,0.0,0.007720908234703162,0.16574660545775982,0.06988347930662617,0.0,0.764369915235612,2
evidence_relation_error,0.05,receiver,one_way,reference_manifest,reference_manifest,0.6210863559048121,0.7649260474453151,0.002409097317757057,0.00787503933739886,0.0014962574741057878,10036.224000000013,9.801000000000013,10036.224,9.801,11.40112,0.759891300670944,0.0,0.062162571071923016,0.0,0.007164776024999997,0.16574660545775985,0.06932734709692301,0.0,0.7649260474453151,1
evidence_relation_error,0.05,receiver,feedback,reference_manifest,reference_manifest,0.6210863559048121,0.7649260474453151,0.002409097317757057,0.00787503933739886,0.0014962574741057878,2643.477107040003,2.581520612343753,1824.5882204351956,1.7818244340187457,11.8192,0.759891300670944,0.0,0.062162571071923016,0.0,0.007164776024999997,0.16574660545775985,0.06932734709692301,0.0,0.7649260474453151,2
evidence_relation_error,0.1,sender,one_way,reference_manifest,reference_manifest,0.5284675285560001,0.6366131739000039,0.024241522903033896,0.06742556682631531,0.012810857696999996,10036.224000000031,9.80100000000003,10036.224000000064,9.801000000000062,11.40112,0.0,0.0,0.18669520000000106,0.0,0.0064304361000000485,0.17026119000000103,0.19312563610000125,0.0,0.6366131739000039,1
evidence_relation_error,0.1,sender,feedback,reference_manifest,reference_manifest,0.5115928239419154,0.6274138710312969,0.006621649577619159,0.01782941266614713,0.003387588406567977,8654.465501386492,8.451626466197746,9130.639697910585,8.916640329990805,11.90112,0.10094520341855498,0.0,0.056490171887713596,0.0,0.006337513848800988,0.3097584432321961,0.06282768573651457,0.0,0.6274138710312969,2
evidence_relation_error,0.1,receiver,one_way,reference_manifest,reference_manifest,0.511422372380157,0.6273209487800978,0.006437739227085344,0.017328441412004014,0.0032924038682807847,10036.224000000031,9.80100000000003,10036.224000000064,9.801000000000062,11.40112,0.6228022286834323,0.0,0.056490171887713575,0.0,0.006430436100000047,0.3097584432321959,0.06292060798771361,0.0,0.6273209487800978,1
evidence_relation_error,0.1,receiver,feedback,reference_manifest,reference_manifest,0.511422372380157,0.6273209487800978,0.006437739227085344,0.017328441412004014,0.0032924038682807847,3394.125253094383,3.3145754424749834,2666.224020556808,2.6037343950750076,11.8192,0.6228022286834323,0.0,0.056490171887713575,0.0,0.006430436100000047,0.3097584432321959,0.06292060798771361,0.0,0.6273209487800978,2
evidence_relation_error,0.15,sender,one_way,reference_manifest,reference_manifest,0.47816722839600007,0.5678432322750032,0.03809171597633136,0.09586426449078958,0.018214210253250002,10036.223999999978,9.800999999999979,10036.22400000008,9.801000000000078,11.40112,0.0,0.0,0.17698330000000095,0.0,0.005735790225000039,0.24943767750000131,0.18271909022500094,0.0,0.5678432322750032,1
evidence_relation_error,0.15,sender,feedback,reference_manifest,reference_manifest,0.41823783516619606,0.5097131082532788,0.01284010443222711,0.0282643025318029,0.005370217481042545,8373.845823878864,8.177583812381704,8685.108373103352,8.481551145608742,11.90112,0.08570341862413088,0.0,0.05109187664636367,0.0,0.005148617255083629,0.4340463978452786,0.05624049390144729,0.0,0.5097131082532788,2
evidence_relation_error,0.15,receiver,one_way,reference_manifest,reference_manifest,0.4176324877598344,0.5091259352833624,0.012548066383491674,0.02758147463322727,0.005240480180313176,10036.223999999978,9.800999999999979,10036.22400000008,9.801000000000078,11.40112,0.5050953485304723,0.0,0.05109187664636367,0.0,0.005735790225000039,0.4340463978452782,0.0568276668713637,0.0,0.5091259352833624,1
evidence_relation_error,0.15,receiver,feedback,reference_manifest,reference_manifest,0.4176324877598344,0.5091259352833624,0.012548066383491674,0.02758147463322727,0.005240480180313176,4099.279572115197,4.003202707143747,3462.365993644819,3.3812167906687685,11.8192,0.5050953485304723,0.0,0.05109187664636367,0.0,0.005735790225000039,0.4340463978452782,0.0568276668713637,0.0,0.5091259352833624,2
evidence_relation_error,0.2,sender,one_way,reference_manifest,reference_manifest,0.43038194324400025,0.5030030016000003,0.05332359386413437,0.1207869049894737,0.022949511948,10036.223999999982,9.800999999999982,10036.223999999986,9.800999999999986,11.40112,0.0,0.0,0.1672714000000004,0.0,0.005080838400000007,0.3246447599999996,0.1723522384000005,0.0,0.5030030016000003,1
evidence_relation_error,0.2,sender,feedback,reference_manifest,reference_manifest,0.33896222155075073,0.409374726030072,0.021738981508560462,0.03878259719153866,0.007368693466392345,8200.300777691498,8.008106228214354,8381.832176236927,8.185382984606374,11.90112,0.07207525715538278,0.0,0.04596768534787368,0.0,0.004135098242728005,0.5405224903793256,0.050102783590601684,0.0,0.409374726030072,2
evidence_relation_error,0.2,receiver,one_way,reference_manifest,reference_manifest,0.33803879001849574,0.4084289858728001,0.021332792787280584,0.03795427085014538,0.007211311461527622,10036.223999999982,9.800999999999982,10036.223999999986,9.800999999999986,11.40112,0.4048586391297557,0.0,0.04596768534787368,0.0,0.005080838400000007,0.5405224903793255,0.051048523747873706,0.0,0.4084289858728001,1
evidence_relation_error,0.2,receiver,feedback,reference_manifest,reference_manifest,0.33803879001849574,0.4084289858728001,0.021332792787280584,0.03795427085014538,0.007211311461527622,4758.940064102411,4.647402406350011,4213.014139699197,4.114271620799997,11.8192,0.4048586391297557,0.0,0.04596768534787368,0.0,0.005080838400000007,0.5405224903793255,0.051048523747873706,0.0,0.4084289858728001,2
fixed_per_message_latency_ms,0.0,sender,one_way,reference_manifest,reference_manifest,0.5284675285560001,0.6366131739000039,0.024241522903033896,0.06742556682631531,0.012810857696999996,10036.224000000031,9.80100000000003,10036.224000000064,9.801000000000062,10.90112,0.0,0.0,0.18669520000000106,0.0,0.0064304361000000485,0.17026119000000103,0.19312563610000125,0.0,0.6366131739000039,1
fixed_per_message_latency_ms,0.0,sender,feedback,reference_manifest,reference_manifest,0.5115928239419154,0.6274138710312969,0.006621649577619159,0.01782941266614713,0.003387588406567977,8654.465501386492,8.451626466197746,9130.639697910585,8.916640329990805,10.90112,0.10094520341855498,0.0,0.056490171887713596,0.0,0.006337513848800988,0.3097584432321961,0.06282768573651457,0.0,0.6274138710312969,2
fixed_per_message_latency_ms,0.0,receiver,one_way,reference_manifest,reference_manifest,0.511422372380157,0.6273209487800978,0.006437739227085344,0.017328441412004014,0.0032924038682807847,10036.224000000031,9.80100000000003,10036.224000000064,9.801000000000062,10.90112,0.6228022286834323,0.0,0.056490171887713575,0.0,0.006430436100000047,0.3097584432321959,0.06292060798771361,0.0,0.6273209487800978,1
fixed_per_message_latency_ms,0.0,receiver,feedback,reference_manifest,reference_manifest,0.511422372380157,0.6273209487800978,0.006437739227085344,0.017328441412004014,0.0032924038682807847,3394.125253094383,3.3145754424749834,2666.224020556808,2.6037343950750076,10.8192,0.6228022286834323,0.0,0.056490171887713575,0.0,0.006430436100000047,0.3097584432321959,0.06292060798771361,0.0,0.6273209487800978,2
fixed_per_message_latency_ms,0.25,sender,one_way,reference_manifest,reference_manifest,0.5284675285560001,0.6366131739000039,0.024241522903033896,0.06742556682631531,0.012810857696999996,10036.224000000031,9.80100000000003,10036.224000000064,9.801000000000062,11.15112,0.0,0.0,0.18669520000000106,0.0,0.0064304361000000485,0.17026119000000103,0.19312563610000125,0.0,0.6366131739000039,1
fixed_per_message_latency_ms,0.25,sender,feedback,reference_manifest,reference_manifest,0.5115928239419154,0.6274138710312969,0.006621649577619159,0.01782941266614713,0.003387588406567977,8654.465501386492,8.451626466197746,9130.639697910585,8.916640329990805,11.40112,0.10094520341855498,0.0,0.056490171887713596,0.0,0.006337513848800988,0.3097584432321961,0.06282768573651457,0.0,0.6274138710312969,2
fixed_per_message_latency_ms,0.25,receiver,one_way,reference_manifest,reference_manifest,0.511422372380157,0.6273209487800978,0.006437739227085344,0.017328441412004014,0.0032924038682807847,10036.224000000031,9.80100000000003,10036.224000000064,9.801000000000062,11.15112,0.6228022286834323,0.0,0.056490171887713575,0.0,0.006430436100000047,0.3097584432321959,0.06292060798771361,0.0,0.6273209487800978,1
fixed_per_message_latency_ms,0.25,receiver,feedback,reference_manifest,reference_manifest,0.511422372380157,0.6273209487800978,0.006437739227085344,0.017328441412004014,0.0032924038682807847,3394.125253094383,3.3145754424749834,2666.224020556808,2.6037343950750076,11.3192,0.6228022286834323,0.0,0.056490171887713575,0.0,0.006430436100000047,0.3097584432321959,0.06292060798771361,0.0,0.6273209487800978,2
fixed_per_message_latency_ms,0.5,sender,one_way,reference_manifest,reference_manifest,0.5284675285560001,0.6366131739000039,0.024241522903033896,0.06742556682631531,0.012810857696999996,10036.224000000031,9.80100000000003,10036.224000000064,9.801000000000062,11.40112,0.0,0.0,0.18669520000000106,0.0,0.0064304361000000485,0.17026119000000103,0.19312563610000125,0.0,0.6366131739000039,1
