sample_id,evidence_availability,conditional_validity,evidence_relation_error,endpoint_correlation,forward_delivery_success,reverse_delivery_success,visual_record_kib,radio_record_kib,link_rate_mbps,fixed_per_message_latency_ms,processing_time_ms,decision_deadline_ms,visual_initial_age_ms,radio_initial_age_ms,record_ttl_ms,finalizer,interaction,sender_feedback_format,artifact_format,unconditional_coverage,timely_safe_world_coverage,selective_risk,false_safe_rate,harmful_acceptance_probability,expected_evidence_payload_bytes,expected_evidence_payload_kib,mean_safe_world_evidence_traffic_bytes,mean_safe_world_evidence_traffic_kib,p95_action_ready_latency_ms,local_reuse_probability,deadline_caused_abstention_probability,evidence_insufficient_abstention_probability,expired_evidence_abstention_probability,transport_abstention_probability,safe_world_reject_probability,safe_world_abstention_probability,finalization_failure_probability,unconstrained_safe_accept_probability,logical_message_count
2,0.811875,0.988984375,0.13359375,0.3984375,0.988046875,0.997421875,17.625,1.49609375,64.0625,0.29140625,9.609375,32.6171875,19.296875,16.8203125,35.78125,receiver,one_way,reference_manifest,reference_manifest,0.3966555212254269,0.48369708512094933,0.012254669397870436,0.02558359093398735,0.004860882277457586,15721.402479492212,15.352932108879113,15721.402479492188,15.35293210887909,12.345893445121952,0.47647022268075045,0.0,0.1492921093224783,0.0,0.005784712926719775,0.3612260926298521,0.15507682224919805,0.0,0.48369708512094933,1
2,0.811875,0.988984375,0.13359375,0.3984375,0.988046875,0.997421875,17.625,1.49609375,64.0625,0.29140625,9.609375,32.6171875,19.296875,16.8203125,35.78125,receiver,feedback,reference_manifest,reference_manifest,0.3966555212254269,0.48369708512094933,0.012254669397870436,0.02558359093398735,0.004860882277457586,6405.349891799756,6.255224503710699,5397.505771653182,5.2710017301300605,12.445986524390245,0.47647022268075045,0.0,0.1492921093224783,0.0,0.005784712926719775,0.3612260926298521,0.15507682224919805,0.0,0.48369708512094933,2
3,0.916875,0.988046875,0.055468750000000004,0.5859375,0.995546875,0.999765625,13.375,1.75390625,220.3125,4.19609375,12.109375,35.7421875,12.078125,13.1015625,47.96875,sender,one_way,reference_manifest,reference_manifest,0.5981415951936244,0.7289029972980314,0.0129236412319966,0.04068509148535026,0.007730167382216544,14034.442593164049,13.705510344886767,14034.442593163989,13.705510344886708,16.868015132978723,0.0,0.0,0.16986165152736538,0.0,0.0032604151962636174,0.09797493597833615,0.17312206672362898,0.0,0.7289029972980314,1
3,0.916875,0.988046875,0.055468750000000004,0.5859375,0.995546875,0.999765625,13.375,1.75390625,220.3125,4.19609375,12.109375,35.7421875,12.078125,13.1015625,47.96875,sender,feedback,reference_manifest,reference_manifest,0.5833352439577763,0.7187962085727791,0.0019033909322701613,0.005843763230646498,0.0011103150138228337,11934.711472734152,11.654991672591946,12757.056673810099,12.458063158017675,21.064108882978722,0.06498051967569277,0.0,0.09190046266516079,0.0,0.0032152070853525773,0.18608812167670447,0.09511566975051335,0.0,0.7187962085727791,2
3,0.916875,0.988046875,0.055468750000000004,0.5859375,0.995546875,0.999765625,13.375,1.75390625,220.3125,4.19609375,12.109375,35.7421875,12.078125,13.1015625,47.96875,receiver,one_way,reference_manifest,reference_manifest,0.5833317729056774,0.7187938392388589,0.0019007418654335413,0.005835595379996805,0.0011087631221993921,14034.442593164049,13.705510344886767,14034.442593163989,13.705510344886708,16.868015132978723,0.7172541177166399,0.0,0.09222943853439255,0.0,0.0032604151962636174,0.18571630703048148,0.09548985373065617,0.0,0.7187938392388589,1
3,0.916875,0.988046875,0.055468750000000004,0.5859375,0.995546875,0.999765625,13.375,1.75390625,220.3125,4.19609375,12.109375,35.7421875,12.078125,13.1015625,47.96875,receiver,feedback,reference_manifest,reference_manifest,0.5833317729056774,0.7187938392388589,0.0019007418654335413,0.005835595379996805,0.0011087631221993921,3282.146538029703,3.205221228544632,2092.0232701880973,2.0429914747930638,20.56677895390071,0.7172541177166399,0.0,0.09222943853439255,0.0,0.0032604151962636174,0.18571630703048148,0.09548985373065617,0.0,0.7187938392388589,2
4,0.894375,0.996015625,0.07890625,0.19218749999999998,0.999296875,0.972578125,18.625,0.93359375,154.6875,3.9664062500000004,7.109375,45.5078125,22.796875,10.4453125,45.78125,sender,one_way,reference_manifest,reference_manifest,0.5553762748438562,0.6727811352084738,0.01876845626494419,0.05486081749997146,0.01042355532499454,17841.172213476595,17.423019739723237,17841.172213476617,17.42301973972326,12.111572765151514,0.0,0.0,0.191105064325087,0.0,0.00047338208247021295,0.13564041838397267,0.1915784464075572,0.0,0.6727811352084738,1
4,0.894375,0.996015625,0.07890625,0.19218749999999998,0.999296875,0.972578125,18.625,0.93359375,154.6875,3.9664062500000004,7.109375,45.5078125,22.796875,10.4453125,45.78125,sender,feedback,reference_manifest,reference_manifest,0.56606889478645,0.6953288152362446,0.005039235455906636,0.015013444447861957,0.0028525544450937615,15792.624704902953,15.42248506338179,16800.330724968167,16.406572973601726,16.077979015151517,0.11324099668463299,0.0,0.054702979569424985,0.0,0.0004892470750626564,0.24947895811927207,0.05519222664448766,0.0,0.6953288152362446,2
4,0.894375,0.996015625,0.07890625,0.19218749999999998,0.999296875,0.972578125,18.625,0.93359375,154.6875,3.9664062500000004,7.109375,45.5078125,22.796875,10.4453125,45.78125,receiver,one_way,reference_manifest,reference_manifest,0.566370373587948,0.6959645478806133,0.004659653696104467,0.013889946340279785,0.0026390898046531495,17841.172213476595,17.423019739723237,17841.172213476617,17.42301973972326,12.111572765151514,0.6906390881124397,0.0,0.05095572975125195,0.0,0.00047338208247021295,0.2526063402856684,0.05142911183372215,0.0,0.6959645478806133,1
4,0.894375,0.996015625,0.07890625,0.19218749999999998,0.999296875,0.972578125,18.625,0.93359375,154.6875,3.9664062500000004,7.109375,45.5078125,22.796875,10.4453125,45.78125,receiver,feedback,reference_manifest,reference_manifest,0.566370373587948,0.6959645478806133,0.004659653696104467,0.013889946340279785,0.0026390898046531495,5760.672156737719,5.625656403064179,4429.330436808807,4.3255180046961,16.0285373989899,0.6906390881124397,0.0,0.05095572975125195,0.0,0.00047338208247021295,0.2526063402856684,0.05142911183372215,0.0,0.6959645478806133,2
5,0.905625,0.985234375,0.07109375,0.0515625,0.990859375,0.970703125,14.875,0.58203125,70.3125,1.9757812500000003,9.921875,38.8671875,15.796875,21.8671875,42.96875,sender,one_way,reference_manifest,reference_manifest,0.5607533471173518,0.680662321251137,0.016793242434200217,0.04956245738911032,0.009416866903930917,14122.578598242222,13.79158066234592,14122.578598242226,13.791580662345924,13.698530916666666,0.0,0.0,0.19021522058465498,0.0,0.006279073688116623,0.122843384476092,0.19649429427277157,0.0,0.680662321251137,1
5,0.905625,0.985234375,0.07109375,0.0515625,0.990859375,0.970703125,14.875,0.58203125,70.3125,1.9757812500000003,9.921875,38.8671875,15.796875,21.8671875,42.96875,sender,feedback,reference_manifest,reference_manifest,0.5969227400875655,0.7334483542310144,0.004740266990044151,0.014892490318125284,0.0028295731604437912,12888.784850640415,12.58670395570353,13778.187424382684,13.455261156623715,15.674312166666667,0.1343730060821925,0.0,0.032382994462339026,0.0,0.006766022033038617,0.22740262927360877,0.03914901649537761,0.0,0.7334483542310144,2
5,0.905625,0.985234375,0.07109375,0.0515625,0.990859375,0.970703125,14.875,0.58203125,70.3125,1.9757812500000003,9.921875,38.8671875,15.796875,21.8671875,42.96875,receiver,one_way,reference_manifest,reference_manifest,0.5980143716661434,0.735041494059381,0.004399160961157424,0.01384611304234103,0.002630761478044784,14122.578598242222,13.79158066234592,14122.578598242226,13.791580662345924,13.698530916666666,0.7278269696798,0.0,0.029105673388732777,0.0,0.006279073688116623,0.22957375886377046,0.03538474707684941,0.0,0.735041494059381,1
5,0.905625,0.985234375,0.07109375,0.0515625,0.990859375,0.970703125,14.875,0.58203125,70.3125,1.9757812500000003,9.921875,38.8671875,15.796875,21.8671875,42.96875,receiver,feedback,reference_manifest,reference_manifest,0.5980143716661434,0.735041494059381,0.004399160961157424,0.01384611304234103,0.002630761478044784,4566.392750209967,4.459367920126921,3511.500473781937,3.429199681427673,15.606500611111112,0.7278269696798,0.0,0.029105673388732777,0.0,0.006279073688116623,0.22957375886377046,0.03538474707684941,0.0,0.735041494059381,2
6,0.800625,0.998828125,0.057031250000000006,0.0703125,0.982421875,0.987109375,19.625,1.26171875,176.5625,4.50234375,6.640625,25.5859375,21.046875,8.3203125,40.46875,sender,one_way,reference_manifest,reference_manifest,0.4586009050863314,0.5586405345322606,0.01330584403022654,0.03211616902736562,0.006102072115199451,17103.700584960898,16.702832602500877,17103.700584960876,16.702832602500855,12.112053351769912,0.0,0.0,0.34222964810776785,0.0,0.009995556283877428,0.08913426107609201,0.35222520439164534,0.0,0.5586405345322606,1
6,0.800625,0.998828125,0.057031250000000006,0.0703125,0.982421875,0.987109375,19.625,1.26171875,176.5625,4.50234375,6.640625,25.5859375,21.046875,8.3203125,40.46875,sender,feedback,reference_manifest,reference_manifest,0.5891732560436174,0.723732831369176,0.005006443527988943,0.015524540182019726,0.00294966263458374,16704.219938568585,16.312714783758384,17935.29134948944,17.51493295848578,16.61439710176991,0.2150846271085691,0.0,0.09410614384267364,0.0,0.01294949400064132,0.16921153078750692,0.1070556378433149,0.0,0.723732831369176,2
6,0.800625,0.998828125,0.057031250000000006,0.0703125,0.982421875,0.987109375,19.625,1.26171875,176.5625,4.50234375,6.640625,25.5859375,21.046875,8.3203125,40.46875,receiver,one_way,reference_manifest,reference_manifest,0.5908783955693754,0.7258887655977547,0.004922324892908602,0.015307870711542316,0.0029084954351930323,17103.700584960898,16.702832602500877,17103.700584960876,16.702832602500855,12.112053351769912,0.7064973313835211,0.0,0.09528441137380984,0.0,0.009995556283877428,0.16883126674455612,0.10527996765768714,0.0,0.7258887655977547,1
6,0.800625,0.998828125,0.057031250000000006,0.0703125,0.982421875,0.987109375,19.625,1.26171875,176.5625,4.50234375,6.640625,25.5859375,21.046875,8.3203125,40.46875,receiver,feedback,reference_manifest,reference_manifest,0.5908783955693754,0.7258887655977547,0.004922324892908602,0.015307870711542316,0.0029084954351930323,6105.355644181478,5.962261371270975,4888.282063282825,4.773712952424634,16.55585692477876,0.7064973313835211,0.0,0.09528441137380984,0.0,0.009995556283877428,0.16883126674455612,0.10527996765768714,0.0,0.7258887655977547,2
7,0.864375,0.9838281249999999,0.09921875,0.014062499999999999,0.980078125,0.973515625,9.625,1.14453125,160.9375,1.5929687500000003,5.234375,47.0703125,14.046875,5.9296875,49.21875,sender,one_way,reference_manifest,reference_manifest,0.47730177034859644,0.5750984983791018,0.024035080894726054,0.06037887716591805,0.011471986661524472,9378.171891210945,9.158370987510688,9378.171891210966,9.15837098751071,7.375531711165049,0.0,0.0,0.25158021972101746,0.0,0.011689925634648926,0.16163135626523298,0.2632701453556664,0.0,0.5750984983791018,1
7,0.864375,0.9838281249999999,0.09921875,0.014062499999999999,0.980078125,0.973515625,9.625,1.14453125,160.9375,1.5929687500000003,5.234375,47.0703125,14.046875,5.9296875,49.21875,sender,feedback,reference_manifest,reference_manifest,0.5297279154204921,0.6480611903161451,0.009058143104666063,0.02525448033902758,0.004798351264415258,8679.255040689206,8.475835000673053,9195.457345430916,8.979938813897379,8.96850046116505,0.16364567004655386,0.0,0.04524221775730638,0.0,0.013173025391041593,0.29352356653550826,0.058415243148347944,0.0,0.6480611903161451,2
7,0.864375,0.9838281249999999,0.09921875,0.014062499999999999,0.980078125,0.973515625,9.625,1.14453125,160.9375,1.5929687500000003,5.234375,47.0703125,14.046875,5.9296875,49.21875,receiver,one_way,reference_manifest,reference_manifest,0.5311541623653097,0.6500461315380899,0.008692007229874843,0.02429892536556511,0.004616795819457388,9378.171891210945,9.158370987510688,9378.171891210966,9.15837098751071,7.375531711165049,0.6374955729184686,0.0,0.04385128667914636,0.0,0.011689925634648922,0.2944126561481159,0.055541212313795316,0.0,0.6500461315380899,1
7,0.864375,0.9838281249999999,0.09921875,0.014062499999999999,0.980078125,0.973515625,9.625,1.14453125,160.9375,1.5929687500000003,5.234375,47.0703125,14.046875,5.9296875,49.21875,receiver,feedback,reference_manifest,reference_manifest,0.5311541623653097,0.6500461315380899,0.008692007229874843,0.02429892536556511,0.004616795819457388,3688.2540648296776,3.601810610185232,3064.5520544455835,2.992726615669515,8.91024182038835,0.6374955729184686,0.0,0.04385128667914636,0.0,0.011689925634648922,0.2944126561481159,0.055541212313795316,0.0,0.6500461315380899,2
8,0.961875,0.986171875,0.06171875,0.5484375,0.981484375,0.9805468749999999,17.125,0.86328125,164.0625,3.5070312500000003,13.359375,33.7890625,13.828125,19.2109375,42.03125,sender,one_way,reference_manifest,reference_manifest,0.6390019371063987,0.7774849036393129,0.014458743584400328,0.048627185045034445,0.009239165158556524,17472.73441113281,17.063217198371884,17472.734411132835,17.06321719837191,17.764600535714287,0.0,0.0,0.09418578749792186,0.0,0.01466719112970768,0.11366211773305923,0.10885297862762965,0.0,0.7774849036393129,1
8,0.961875,0.986171875,0.06171875,0.5484375,0.981484375,0.9805468749999999,17.125,0.86328125,164.0625,3.5070312500000003,13.359375,33.7890625,13.828125,19.2109375,42.03125,sender,feedback,reference_manifest,reference_manifest,0.5956970302612631,0.7338920216278157,0.0020891370604743118,0.006549961803859447,0.0012444927427332922,14878.747141097796,14.530026504978316,15909.446556895886,15.536568903218638,21.271631785714288,0.04488420394212552,0.0,0.0399472843160215,0.0,0.013844814863153115,0.2123158791930119,0.0537920991791746,0.0,0.7338920216278157,2
8,0.961875,0.986171875,0.06171875,0.5484375,0.981484375,0.9805468749999999,17.125,0.86328125,164.0625,3.5070312500000003,13.359375,33.7890625,13.828125,19.2109375,42.03125,receiver,one_way,reference_manifest,reference_manifest,0.5948379017611881,0.733027179972102,0.0018255157927420543,0.005715189388350516,0.0010858859837865956,17472.73441113281,17.063217198371884,17472.734411132835,17.06321719837191,17.764600535714287,0.7322893449209864,0.0,0.039895426931097364,0.0,0.01466719112970768,0.2124102019670952,0.05456261806080503,0.0,0.733027179972102,1
8,0.961875,0.986171875,0.06171875,0.5484375,0.981484375,0.9805468749999999,17.125,0.86328125,164.0625,3.5070312500000003,13.359375,33.7890625,13.828125,19.2109375,42.03125,receiver,feedback,reference_manifest,reference_manifest,0.5948379017611881,0.733027179972102,0.0018255157927420543,0.005715189388350516,0.0010858859837865956,4309.660198143564,4.208652537249574,2854.124396473058,2.7872308559307206,20.416543023809524,0.7322893449209864,0.0,0.039895426931097364,0.0,0.01466719112970768,0.2124102019670952,0.05456261806080503,0.0,0.733027179972102,2
9,0.9356249999999999,0.993671875,0.08046875,0.45468749999999997,0.997890625,0.988515625,18.125,0.81640625,114.0625,0.82734375,7.890625,27.5390625,11.421875,15.4921875,39.84375,sender,one_way,reference_manifest,reference_manifest,0.602275812892665,0.7292989018874815,0.01916680384085872,0.060756328230565856,0.011543702363807438,18032.543595117164,17.609905854606605,18032.54359511727,17.60990585460671,10.078345736301369,0.0,0.0,0.12513206007191055,0.0,0.0015416167189353884,0.14402742132167684,0.12667367679084593,0.0,0.7292989018874815,1
9,0.9356249999999999,0.993671875,0.08046875,0.45468749999999997,0.997890625,0.988515625,18.125,0.81640625,114.0625,0.82734375,7.890625,27.5390625,11.421875,15.4921875,39.84375,sender,feedback,reference_manifest,reference_manifest,0.551390770883342,0.678407184234524,0.0034112860655366004,0.009899745544104426,0.0018809516533798288,15125.711657777163,14.77120279079801,16043.18231843861,15.667170232850205,10.90568948630137,0.05605918535992591,0.0,0.054560005416852665,0.0,0.0014340400825437953,0.26559877026608425,0.055994045499396475,0.0,0.678407184234524,2
9,0.9356249999999999,0.993671875,0.08046875,0.45468749999999997,0.997890625,0.988515625,18.125,0.81640625,114.0625,0.82734375,7.890625,27.5390625,11.421875,15.4921875,39.84375,receiver,one_way,reference_manifest,reference_manifest,0.5507995987363913,0.6778159345312931,0.0032111348121962734,0.009308904031821979,0.0017686917660461646,18032.543595117164,17.609905854606605,18032.54359511727,17.60990585460671,10.078345736301369,0.6765773640421989,0.0,0.05389070591802975,0.0,0.0015416167189353884,0.266751742831747,0.05543232263696514,0.0,0.6778159345312931,1
9,0.9356249999999999,0.993671875,0.08046875,0.45468749999999997,0.997890625,0.988515625,18.125,0.81640625,114.0625,0.82734375,7.890625,27.5390625,11.421875,15.4921875,39.84375,receiver,feedback,reference_manifest,reference_manifest,0.5507995987363913,0.6778159345312931,0.0032111348121962734,0.009308904031821979,0.0017686917660461646,5015.609930365565,4.898056572622622,3581.58030616929,3.4976370177434473,10.847054965753426,0.6765773640421989,0.0,0.05389070591802975,0.0,0.0015416167189353884,0.266751742831747,0.05543232263696514,0.0,0.6778159345312931,2
10,0.853125,0.987578125,0.05234375,0.40781249999999997,0.999765625,0.996015625,8.875,1.37890625,82.8125,3.2007812500000004,10.703125,46.2890625,17.984375,8.5859375,37.96875,sender,one_way,reference_manifest,reference_manifest,0.5225977917394383,0.6373355204022737,0.012162355666376147,0.03345273796630434,0.006356020213597819,8846.53967285157,8.639198899269111,8846.539672851588,8.639198899269129,14.91824587264151,0.0,0.0,0.2762578651232576,0.0,0.00014941053068741846,0.08625720394378342,0.276407275653945,0.0,0.6373355204022737,1
10,0.853125,0.987578125,0.05234375,0.40781249999999997,0.999765625,0.996015625,8.875,1.37890625,82.8125,3.2007812500000004,10.703125,46.2890625,17.984375,8.5859375,37.96875,sender,feedback,reference_manifest,reference_manifest,0.5718015581934718,0.7038981292007158,0.0028752519424526347,0.00865301863628013,0.001644073540893223,7840.177131004957,7.656422979497028,8386.662828907345,8.19010041885483,18.119027122641512,0.12506995284602127,0.0,0.13142535800675526,0.0,0.00016501479937502755,0.16451149799315642,0.13159037280613028,0.0,0.7038981292007158,2
10,0.853125,0.987578125,0.05234375,0.40781249999999997,0.999765625,0.996015625,8.875,1.37890625,82.8125,3.2007812500000004,10.703125,46.2890625,17.984375,8.5859375,37.96875,receiver,one_way,reference_manifest,reference_manifest,0.5719983886969743,0.7041644005199345,0.00284130918538245,0.00855381197804566,0.001625224275828674,8846.53967285157,8.639198899269111,8846.539672851588,8.639198899269129,14.91824587264151,0.6980035178202181,0.0,0.130880063447057,0.0,0.00014941053068741846,0.1648061255023232,0.13102947397774445,0.0,0.7041644005199345,1
10,0.853125,0.987578125,0.05234375,0.40781249999999997,0.999765625,0.996015625,8.875,1.37890625,82.8125,3.2007812500000004,10.703125,46.2890625,17.984375,8.5859375,37.96875,receiver,feedback,reference_manifest,reference_manifest,0.5719983886969743,0.7041644005199345,0.00284130918538245,0.00855381197804566,0.001625224275828674,2422.860057079246,2.366074274491451,1711.5365644962035,1.6714224262658237,17.982622594339624,0.6980035178202181,0.0,0.130880063447057,0.0,0.00014941053068741846,0.1648061255023232,0.13102947397774445,0.0,0.7041644005199345,2
11,0.950625,0.978203125,0.09609375,0.0609375,0.979140625,0.970234375,14.125,0.83984375,107.8125,1.6695312500000001,11.015625,44.7265625,21.265625,8.0546875,40.78125,sender,one_way,reference_manifest,reference_manifest,0.5736582044336308,0.6917806390913913,0.02321223102308517,0.07008361457685086,0.01331588676960166,14249.854193554696,13.915873235893258,14249.854193554653,13.915873235893216,13.822241467391304,0.0,0.0,0.12275069348915375,0.0,0.014737527378712329,0.17073114004073933,0.13748822086786608,0.0,0.6917806390913913,1
11,0.950625,0.978203125,0.09609375,0.0609375,0.979140625,0.970234375,14.125,0.83984375,107.8125,1.6695312500000001,11.015625,44.7265625,21.265625,8.0546875,40.78125,sender,feedback,reference_manifest,reference_manifest,0.5393768172187031,0.6619321656533506,0.00595458117026349,0.016904015997300754,0.003211763039487142,12337.568264892425,12.048406508684009,13058.910380861429,12.75284216880999,15.491772717391305,0.0850901280804006,0.0,0.015907979456961503,0.0,0.014101642721570645,0.3080582121681134,0.030009622178532154,0.0,0.6619321656533506,2
11,0.950625,0.978203125,0.09609375,0.0609375,0.979140625,0.970234375,14.125,0.83984375,107.8125,1.6695312500000001,11.015625,44.7265625,21.265625,8.0546875,40.78125,receiver,one_way,reference_manifest,reference_manifest,0.5383251054440928,0.6610164503477792,0.005390387022718969,0.01527252980205084,0.002901780662389659,14249.854193554696,13.915873235893258,14249.854193554653,13.915873235893216,13.822241467391304,0.6578968993172479,0.0,0.014927218574469367,0.0,0.014737527378712329,0.3093188036990353,0.02966474595318165,0.0,0.6610164503477792,1
11,0.950625,0.978203125,0.09609375,0.0609375,0.979140625,0.970234375,14.125,0.83984375,107.8125,1.6695312500000001,11.015625,44.7265625,21.265625,8.0546875,40.78125,receiver,feedback,reference_manifest,reference_manifest,0.5383251054440928,0.6610164503477792,0.005390387022718969,0.01527252980205084,0.002901780662389659,4754.043173781294,4.642620286895795,3712.185670953172,3.625181319290207,15.427958224637681,0.6578968993172479,0.0,0.014927218574469367,0.0,0.014737527378712329,0.3093188036990353,0.02966474595318165,0.0,0.6610164503477792,2
12,0.901875,0.988515625,0.10703125,0.14531249999999998,0.989921875,0.992265625,15.125,1.19140625,135.9375,1.2101562500000003,8.671875,36.9140625,15.578125,16.2890625,43.90625,sender,one_way,reference_manifest,reference_manifest,0.5218065917426264,0.6273836787364306,0.026112763199511835,0.07171479982168165,0.013625811966119552,14895.474879492178,14.54636218700408,14895.47487949224,14.54636218700414,10.865306652298852,0.0,0.0,0.18449364913968033,0.0,0.006387222362639094,0.18173544976125305,0.19088087150231944,0.0,0.6273836787364306,1
12,0.901875,0.988515625,0.10703125,0.14531249999999998,0.989921875,0.992265625,15.125,1.19140625,135.9375,1.2101562500000003,8.671875,36.9140625,15.578125,16.2890625,43.90625,sender,feedback,reference_manifest,reference_manifest,0.5095612419624108,0.624223485271072,0.007732571805638044,0.02073799417286543,0.003940218892844443,12984.596035241797,12.680269565665817,13685.50032336263,13.364746409533819,12.07546290229885,0.11167347172588801,0.0,0.040362280430875315,0.0,0.0063550492936602235,0.32905918500439596,0.04671732972453552,0.0,0.624223485271072,2
12,0.901875,0.988515625,0.10703125,0.14531249999999998,0.989921875,0.992265625,15.125,1.19140625,135.9375,1.2101562500000003,8.671875,36.9140625,15.578125,16.2890625,43.90625,receiver,one_way,reference_manifest,reference_manifest,0.5094657936017903,0.6241988526316681,0.0075858340612400856,0.02034064721126927,0.0038647229701411724,14895.474879492178,14.54636218700408,14895.47487949224,14.54636218700414,10.865306652298852,0.6186094990473318,0.0,0.04070272142459739,0.0,0.006387222362639094,0.3287112035810989,0.04708994378723653,0.0,0.6241988526316681,1
12,0.901875,0.988515625,0.10703125,0.14531249999999998,0.989921875,0.992265625,15.125,1.19140625,135.9375,1.2101562500000003,8.671875,36.9140625,15.578125,16.2890625,43.90625,receiver,feedback,reference_manifest,reference_manifest,0.5094657936017903,0.6241988526316681,0.0075858340612400856,0.02034064721126927,0.0038647229701411724,5274.2034129140275,5.150589270423855,4222.210654086877,4.123252591881716,12.003665201149426,0.6186094990473318,0.0,0.04070272142459739,0.0,0.006387222362639094,0.3287112035810989,0.04708994378723653,0.0,0.6241988526316681,2
13,0.766875,0.9721093749999999,0.06796875,0.4828125,0.996953125,0.999296875,19.875,0.65234375,170.3125,3.8898437500000003,13.671875,43.5546875,21.484375,18.9453125,33.28125,sender,one_way,reference_manifest,reference_manifest,0.0,0.0,0.0,0.0,0.0,15670.123643554693,15.30285512065888,15670.123643554754,15.30285512065894,,0.0,0.0,0.06477718431644704,0.935222815683553,0.0,0.0,1.0,0.0,0.0,1
13,0.766875,0.9721093749999999,0.06796875,0.4828125,0.996953125,0.999296875,19.875,0.65234375,170.3125,3.8898437500000003,13.671875,43.5546875,21.484375,18.9453125,33.28125,sender,feedback,reference_manifest,reference_manifest,0.0,0.0,0.0,0.0,0.0,13642.555761681948,13.322808361017527,14422.352040813956,14.084328164857379,,0.0,0.0,0.021447531616349644,0.97855246838365,0.0,0.0,1.0,0.0,0.0,2
13,0.766875,0.9721093749999999,0.06796875,0.4828125,0.996953125,0.999296875,19.875,0.65234375,170.3125,3.8898437500000003,13.671875,43.5546875,21.484375,18.9453125,33.28125,receiver,one_way,reference_manifest,reference_manifest,0.0,0.0,0.0,0.0,0.0,15670.123643554693,15.30285512065888,15670.123643554754,15.30285512065894,,0.0,0.0,0.021549156945174824,0.9784508430548249,0.0,0.0,1.0,0.0,0.0,1
13,0.766875,0.9721093749999999,0.06796875,0.4828125,0.996953125,0.999296875,19.875,0.65234375,170.3125,3.8898437500000003,13.671875,43.5546875,21.484375,18.9453125,33.28125,receiver,feedback,reference_manifest,reference_manifest,0.0,0.0,0.0,0.0,0.0,5197.784565937108,5.075961490172957,4041.062964742929,3.9463505515067667,,0.0,0.0,0.021549156945174824,0.9784508430548249,0.0,0.0,1.0,0.0,0.0,2
14,0.808125,0.991328125,0.11640625,0.1640625,0.9716406249999999,0.995546875,11.625,0.53515625,104.6875,2.7414062500000003,7.578125,29.4921875,17.328125,13.6328125,42.34375,sender,one_way,reference_manifest,reference_manifest,0.405985127043152,0.4868586327910504,0.028645469273964247,0.06120860253895321,0.01162963448240108,9975.50939472658,9.741708393287675,9975.50939472655,9.741708393287647,11.271087070895522,0.0,0.0,0.3211178137601676,0.0,0.014209993061281002,0.17781356038750118,0.3353278068214485,0.0,0.4868586327910504,1
14,0.808125,0.991328125,0.11640625,0.1640625,0.9716406249999999,0.995546875,11.625,0.53515625,104.6875,2.7414062500000003,7.578125,29.4921875,17.328125,13.6328125,42.34375,sender,feedback,reference_manifest,reference_manifest,0.45729333996827626,0.55790876390212,0.011780712152800302,0.028353901092415396,0.005387241207558912,9068.561999673899,8.856017577806542,9527.749237069149,9.30444261432534,14.012493320895523,0.16042131135070728,0.0,0.10300374906368825,0.0,0.01628374055612046,0.3228037464780713,0.11928748961980871,0.0,0.55790876390212,2
14,0.808125,0.991328125,0.11640625,0.1640625,0.9716406249999999,0.995546875,11.625,0.53515625,104.6875,2.7414062500000003,7.578125,29.4921875,17.328125,13.6328125,42.34375,receiver,one_way,reference_manifest,reference_manifest,0.45752284386349185,0.5582265742665029,0.01171377293944122,0.028206940566444075,0.005359318707624361,9975.50939472658,9.741708393287675,9975.50939472655,9.741708393287647,11.271087070895522,0.5445383525204027,0.0,0.10824136216869676,0.0,0.014209993061280998,0.3193220705035193,0.12245135522997774,0.0,0.5582265742665029,1
14,0.808125,0.991328125,0.11640625,0.1640625,0.9716406249999999,0.995546875,11.625,0.53515625,104.6875,2.7414062500000003,7.578125,29.4921875,17.328125,13.6328125,42.34375,receiver,feedback,reference_manifest,reference_manifest,0.45752284386349185,0.5582265742665029,0.01171377293944122,0.028206940566444075,0.005359318707624361,4156.173058770143,4.058762752705218,3522.025251871473,3.439477785030735,13.97061630597015,0.5445383525204027,0.0,0.10824136216869676,0.0,0.014209993061280998,0.3193220705035193,0.12245135522997774,0.0,0.5582265742665029,2
15,0.8831249999999999,0.975859375,0.11796875,0.5109374999999999,0.993671875,0.991328125,7.125,1.54296875,98.4375,1.7460937500000002,7.265625,42.3828125,17.546875,21.6015625,44.21875,sender,one_way,reference_manifest,reference_manifest,0.4789913855342184,0.5741558286886685,0.029071847045568474,0.07329033840208274,0.013925164296395717,7649.388374414055,7.470105834388725,7649.388374414038,7.470105834388709,9.733069861111112,0.0,0.0,0.22919140135509267,0.0,0.003656468442784989,0.1929963015134508,0.23284786979787764,0.0,0.5741558286886685,1
15,0.8831249999999999,0.975859375,0.11796875,0.5109374999999999,0.993671875,0.991328125,7.125,1.54296875,98.4375,1.7460937500000002,7.265625,42.3828125,17.546875,21.6015625,44.21875,sender,feedback,reference_manifest,reference_manifest,0.44275399166291096,0.5420415361632436,0.00835756975738295,0.019475512477276465,0.0037003473706825273,6340.806189137249,6.192193544079345,6621.034308903509,6.465853817288583,11.479163611111112,0.08473788269700996,0.0,0.10823086042514189,0.0,0.003451950973285862,0.34627565243832614,0.11168281139842778,0.0,0.5420415361632436,2
